0.0,0.0,0.67887434331210406,0.67887434331210406
0.0,0.05,0.74426507016394083,0.74426507016394083
0.0,0.1,0.75958870416368407,0.75958870416368407
0.0,0.15,0.76891207559474473,0.76891207559474473
0.0,0.2,0.77993891115988767,0.77993891115988767
0.0,0.25,0.81434511387799891,0.81434511387799891
0.0,0.3,0.82540771716703376,0.82540771716703376
0.0,0.35,0.83736186081958086,0.83736186081958086
0.0,0.4,0.84157175364305425,0.84157175364305425
0.0,0.45,0.84443289157091839,0.84443289157091839
0.0,0.5,0.84604580240278859,0.84604580240278859
0.0,0.55,0.84307879233609662,0.84307879233609662
0.0,0.6,0.84127742292608676,0.84127742292608676
0.0,0.65,0.83833672471722132,0.83833672471722132
0.0,0.7,0.83240160889842607,0.83240160889842607
0.0,0.75,0.82631110528125751,0.82631110528125751
0.0,0.8,0.81640831460867969,0.81640831460867969
0.0,0.85,0.80580182878965356,0.80580182878965356
0.0,0.9,0.79026300036526986,0.79026300036526986
0.0,0.95,0.78274793017618116,0.78274793017618116
0.01,0.0,0.69403281709975451,0.69403281709975451
0.01,0.05,0.76457405525126421,0.76457405525126421
0.01,0.1,0.77729205157116588,0.77729205157116588
0.01,0.15,0.78475428560095617,0.78475428560095617
0.01,0.2,0.7997794751203563,0.7997794751203563
0.01,0.25,0.83596287020786797,0.83596287020786797
0.01,0.3,0.84944703510741193,0.84944703510741193
0.01,0.35,0.85621133785440862,0.85621133785440862
0.01,0.4,0.86111278646191247,0.86111278646191247
0.01,0.45,0.86295105792569538,0.86295105792569538
0.01,0.5,0.86378297130861503,0.86378297130861503
0.01,0.55,0.86180508027158398,0.86180508027158398
0.01,0.6,0.86064364110357039,0.86064364110357039
0.01,0.65,0.85760767349702638,0.85760767349702638
0.01,0.7,0.85435672606319424,0.85435672606319424
0.01,0.75,0.84931796253337455,0.84931796253337455
0.01,0.8,0.8389967367492821,0.8389967367492821
0.01,0.85,0.82545652525486535,0.82545652525486535
0.01,0.9,0.80784767582610906,0.80784767582610906
0.01,0.95,0.79793382333045937,0.79793382333045937
0.02,0.0,0.69649283026513065,0.69649283026513065
0.02,0.05,0.76627749071434914,0.76627749071434914
0.02,0.1,0.77842928531309952,0.77842928531309952
0.02,0.15,0.78528547118317549,0.78528547118317549
0.02,0.2,0.79417959131865523,0.79417959131865523
0.02,0.25,0.83407062809113874,0.83407062809113874
0.02,0.3,0.84889951232027161,0.84889951232027161
0.02,0.35,0.8571697187254369,0.8571697187254369
0.02,0.4,0.86256699871358855,0.86256699871358855
0.02,0.45,0.86435186279465581,0.86435186279465581
0.02,0.5,0.86485912089225825,0.86485912089225825
0.02,0.55,0.86400488843599987,0.86400488843599987
0.02,0.6,0.86303297785456745,0.86303297785456745
0.02,0.65,0.86039615944275039,0.86039615944275039
0.02,0.7,0.85709969473694536,0.85709969473694536
0.02,0.75,0.85193049688252653,0.85193049688252653
0.02,0.8,0.84304032617977864,0.84304032617977864
0.02,0.85,0.83012533414066336,0.83012533414066336
0.02,0.9,0.81192080310076253,0.81192080310076253
0.02,0.95,0.80128419026818065,0.80128419026818065
0.03,0.0,0.69759055940314796,0.69759055940314796
0.03,0.05,0.76750434704236536,0.76750434704236536
0.03,0.1,0.77946513423878971,0.77946513423878971
0.03,0.15,0.78582067842185677,0.78582067842185677
0.03,0.2,0.79480151274136168,0.79480151274136168
0.03,0.25,0.83299443606241264,0.83299443606241264
0.03,0.3,0.84860309841923443,0.84860309841923443
0.03,0.35,0.85674229325053908,0.85674229325053908
0.03,0.4,0.86212245709309587,0.86212245709309587
0.03,0.45,0.8645155512720486,0.8645155512720486
0.03,0.5,0.86531953574109832,0.86531953574109832
0.03,0.55,0.86386706392957557,0.86386706392957557
0.03,0.6,0.86334298809888033,0.86334298809888033
0.03,0.65,0.86066327859306879,0.86066327859306879
0.03,0.7,0.85774771610825484,0.85774771610825484
0.03,0.75,0.85278198515498926,0.85278198515498926
0.03,0.8,0.84371850419304661,0.84371850419304661
0.03,0.85,0.83117184480110118,0.83117184480110118
0.03,0.9,0.81397658814930063,0.81397658814930063
0.03,0.95,0.80358020515019357,0.80358020515019357
0.04,0.0,0.69801659079482958,0.69801659079482958
0.04,0.05,0.77010946883987641,0.77010946883987641
0.04,0.1,0.78054684303566257,0.78054684303566257
0.04,0.15,0.78558788788729794,0.78558788788729794
0.04,0.2,0.79454017080346317,0.79454017080346317
0.04,0.25,0.83333486025564019,0.83333486025564019
0.04,0.3,0.84803400045836996,0.84803400045836996
0.04,0.35,0.85609255442873788,0.85609255442873788
0.04,0.4,0.86145548510032077,0.86145548510032077
0.04,0.45,0.86394745342506352,0.86394745342506352
0.04,0.5,0.86527494770414659,0.86527494770414659
0.04,0.55,0.86357286763120178,0.86357286763120178
0.04,0.6,0.86316570187605723,0.86316570187605723
0.04,0.65,0.86033577762257751,0.86033577762257751
0.04,0.7,0.85706803106684448,0.85706803106684448
0.04,0.75,0.85267506335672127,0.85267506335672127
0.04,0.8,0.84419431435429126,0.84419431435429126
0.04,0.85,0.83241563449466038,0.83241563449466038
0.04,0.9,0.81475023255134393,0.81475023255134393
0.04,0.95,0.8054099132075685,0.8054099132075685
0.05,0.0,0.69871049151280096,0.69871049151280096
0.05,0.05,0.77093116964499309,0.77093116964499309
0.05,0.1,0.78111118883557695,0.78111118883557695
0.05,0.15,0.78634828117739752,0.78634828117739752
0.05,0.2,0.79401831569762693,0.79401831569762693
0.05,0.25,0.83244643714652411,0.83244643714652411
0.05,0.3,0.84893930341689405,0.84893930341689405
0.05,0.35,0.85630092680223768,0.85630092680223768
0.05,0.4,0.86169411833201248,0.86169411833201248
0.05,0.45,0.86446414581978737,0.86446414581978737
0.05,0.5,0.86547104046339618,0.86547104046339618
0.05,0.55,0.86426100765408564,0.86426100765408564
0.05,0.6,0.86326027308178099,0.86326027308178099
0.05,0.65,0.8607187420343998,0.8607187420343998
0.05,0.7,0.85800291009498442,0.85800291009498442
0.05,0.75,0.85377603380879852,0.85377603380879852
0.05,0.8,0.84503864461576428,0.84503864461576428
0.05,0.85,0.83343811479083407,0.83343811479083407
0.05,0.9,0.81788451415824781,0.81788451415824781
0.05,0.95,0.80882065105839396,0.80882065105839396
0.06,0.0,0.69868155178186631,0.69868155178186631
0.06,0.05,0.77070437262425084,0.77070437262425084
0.06,0.1,0.7811409088323088,0.7811409088323088
0.06,0.15,0.78593894387263896,0.78593894387263896
0.06,0.2,0.78921544022863532,0.78921544022863532
0.06,0.25,0.83054727664799288,0.83054727664799288
0.06,0.3,0.84842158101036269,0.84842158101036269
0.06,0.35,0.85628428464965156,0.85628428464965156
0.06,0.4,0.86129936166938736,0.86129936166938736
0.06,0.45,0.86404508807886904,0.86404508807886904
0.06,0.5,0.86526835588274986,0.86526835588274986
0.06,0.55,0.86399101666920008,0.86399101666920008
0.06,0.6,0.86337387044079383,0.86337387044079383
0.06,0.65,0.86084598215962782,0.86084598215962782
0.06,0.7,0.85821119911624655,0.85821119911624655
0.06,0.75,0.85409361483185087,0.85409361483185087
0.06,0.8,0.8458655863529253,0.8458655863529253
0.06,0.85,0.83407501670039674,0.83407501670039674
0.06,0.9,0.82108778937404303,0.82108778937404303
0.06,0.95,0.81245152117045727,0.81245152117045727
0.07,0.0,0.69873625152397456,0.69873625152397456
0.07,0.05,0.77013626263271318,0.77013626263271318
0.07,0.1,0.7807230278331051,0.7807230278331051
0.07,0.15,0.78593003066160516,0.78593003066160516
